Player,Rating,Average Combat Score,Kills:Deaths,Average Damage Per Round,Headshot %,Clutch Success %,Teams,ACS Percentile,K/D Percentile,ADR Percentile,Headshot Percentile,Average Percentile
netiin,0.6,146.3,0.5,105.3,22.3,0.0,North Stars,14.7,11.4,21.2,33.6,11.6
nev,1.1,215.7,1.1,145.1,28.9,19.6,tier2sussinha,79.2,80.7,84.7,77.5,90.9
nicksz,1.1,228.3,1.1,140.6,20.3,10.4,IRLV.GG,88.2,72.8,77.9,20.5,69.2
nmutuA,0.6,126.1,0.5,86.7,41.4,2.4,dart monkeys,6.7,8.0,7.2,99.0,23.1
noaisaraf,0.8,165.3,0.7,107.3,17.0,8.7,James Madison University,27.0,26.4,23.8,7.5,12.3
nobody,1.1,208.2,1.3,138.4,30.1,30.0,EDward Gaming,72.2,93.8,74.8,83.3,91.3
nobrainskye,1.3,198.0,1.7,141.0,19.0,0.0,WNF Esports,61.6,99.1,78.8,14.1,67.5
nocz,0.8,161.2,0.8,110.8,26.7,13.2,Aquele lá,23.8,36.1,28.6,66.2,33.9
noside,1.2,272.7,1.3,165.4,18.0,31.0,ORN FC Esports,98.8,92.2,97.3,10.5,83.9
notyourhealer,0.2,64.3,0.2,42.0,27.3,0.0,Dark Circle,0.2,0.3,0.2,69.9,9.3
novacaine,1.0,231.4,1.1,150.8,23.3,24.1,Green Beans,89.6,69.5,90.2,40.8,80.4
nowise,1.1,186.5,1.6,127.1,21.1,16.5,hashiras,49.4,98.5,55.2,25.8,58.7
ntk,0.9,186.9,0.8,128.1,17.8,8.2,Renegados,49.7,37.3,57.0,9.5,33.7
nukkye,1.1,239.8,1.2,162.1,21.0,13.3,G2 Esports,93.4,86.3,96.4,24.1,84.2
nunzera,1.1,260.0,1.2,159.3,29.0,0.0,Griffos E-Sports,97.6,84.7,95.4,78.4,97.4
nuuh,0.8,188.0,0.8,127.5,24.5,12.8,VIM TIRAR ORG GRANDE,50.6,40.5,56.0,50.4,47.4
nyan,0.9,172.9,0.8,111.6,22.4,0.0,Alpha United,34.4,41.7,30.1,34.3,29.6
nzr,1.1,198.4,1.2,133.8,21.0,9.3,FURIA,62.2,85.8,67.0,25.5,62.8
obey,0.9,246.0,1.0,158.0,28.0,10.0,TRD,95.3,57.0,94.8,73.0,90.4
ohai,1.0,203.5,1.0,134.6,27.3,19.6,BASILISK,67.6,59.8,68.4,69.3,71.1
oitaN,1.0,192.8,1.0,125.2,24.9,5.7,IGZIST,55.5,61.3,51.7,53.2,55.9
ozz,0.8,186.0,0.9,118.4,23.6,6.6,TEN-5,49.0,48.8,40.7,42.3,42.3
pANcada,1.1,192.0,1.2,127.4,35.6,21.2,LOUD,54.6,85.8,55.7,96.0,81.4
pAradise,1.0,202.4,1.0,133.1,32.8,13.4,fake doi,66.7,56.7,66.0,90.8,76.8
pAura,0.7,153.5,0.7,99.6,28.1,6.4,BBL Esports,18.7,21.7,15.8,73.6,26.4
pMdr1,1.1,202.5,1.2,126.1,31.7,7.4,LUSA White,66.8,89.1,53.1,87.9,83.0
paddoX,0.6,129.7,0.4,95.0,19.7,0.0,Galaxy Esports,7.7,6.3,11.8,17.1,4.2
panini,0.8,158.3,0.7,110.3,29.1,10.1,Shopify Rebellion GC,21.7,28.4,27.7,78.9,34.5
pao,0.5,142.8,0.5,88.9,27.2,0.0,604,12.8,7.8,8.4,69.0,16.3
paradoox,1.1,227.1,1.0,150.2,25.0,31.4,Amigos do Pitoco,87.3,60.2,89.6,54.1,81.1
patuw,1.0,195.4,1.0,126.4,22.1,17.8,EXODIA,58.9,65.7,53.6,32.2,51.8
pauLy,0.9,178.2,0.8,128.5,22.2,19.2,Carpe Noctem,40.8,41.6,57.7,32.8,39.8
paulin da ZL,0.7,131.6,0.6,93.9,21.6,6.5,tropa do mata rindo,8.4,15.6,11.1,28.7,8.1
pavel,1.1,256.3,1.1,169.3,18.4,4.6,BONDE DO TIRINGA,97.0,79.3,98.2,11.8,78.7
pdr,0.9,177.4,0.9,117.4,23.5,4.3,Stars Horizon,39.9,53.8,39.4,42.0,40.5
peet tchutchuco,1.0,208.9,1.2,143.8,30.3,3.9,tropa do mata rindo,72.7,81.4,82.6,83.9,90.5
penny,1.2,233.9,1.4,151.2,23.2,18.3,Version1,90.8,95.8,90.5,39.8,89.4
peroR,0.9,182.8,1.0,121.8,27.3,12.3,M1syl and friends,45.7,56.3,45.8,69.4,54.3
pho,1.0,172.8,1.0,117.6,29.1,16.0,Clanless,34.3,61.9,39.9,79.0,53.3
phoebe,0.9,175.6,1.0,111.1,26.4,23.5,AF,37.5,60.3,29.2,65.0,45.7
phoon,0.8,163.6,0.9,107.3,25.4,23.9,IlluZion,25.8,46.1,23.6,57.4,33.5
phost,0.8,158.7,0.8,102.1,30.3,12.5,DawN,22.0,37.4,18.2,83.9,36.1
phs,0.7,127.8,0.5,86.8,26.0,0.0,Cleveland,7.2,10.2,7.3,61.7,12.9
phz,0.9,179.4,0.9,117.1,15.6,0.0,Flow e Amigos,41.7,45.0,39.1,4.4,26.5
pissed,0.8,173.0,0.7,117.2,23.0,0.0,FaRt Clan,34.6,21.8,39.3,38.2,27.8
piva,1.0,251.5,1.1,159.6,36.9,5.8,EXODIA,96.1,72.1,95.5,97.1,97.9
plat1num,1.0,187.3,1.2,126.0,27.1,17.7,YFP Gaming,50.0,84.4,52.9,68.5,68.2
plaza,1.0,209.9,1.1,135.2,25.0,14.2,Zero MarksMen Silver,73.8,79.3,69.6,54.1,75.7
pleets,0.9,175.0,0.9,111.4,14.5,18.6,Los Grandes,36.6,46.5,29.7,3.1,21.6
poem,0.7,154.3,0.7,104.6,26.4,42.7,IGZIST,19.3,23.5,20.6,64.2,25.6
polarbear,0.7,165.7,0.7,118.6,19.8,12.5,303 Esports,27.6,24.3,41.0,18.1,20.1
pollo,0.9,223.0,1.0,141.7,24.8,5.7,Team Vikings,84.7,56.4,79.8,52.4,74.2
popogachi,1.0,194.4,1.0,133.9,25.5,5.7,Crazy Raccoon,57.8,65.5,67.2,57.8,65.8
powa,0.6,156.7,0.6,101.3,21.8,0.0,Panda Party,20.7,13.7,17.3,29.9,11.6
pr0xy,1.0,206.6,1.1,136.5,33.0,13.9,SPEAR GAMING,70.7,75.7,71.9,91.8,87.3
pr1nce,0.5,138.0,0.5,91.0,23.0,0.0,Pacific Gaming,10.8,6.9,9.3,38.2,8.4
predsu,0.8,185.9,0.9,116.1,24.2,13.1,StarBound,48.8,55.3,37.8,48.5,45.4
pretty,0.9,189.9,0.8,130.5,25.1,5.0,Desire Rising,52.6,42.1,61.4,54.9,52.1
prince,1.0,196.8,1.0,131.1,25.7,12.5,Los Grandes,60.0,65.0,62.5,58.8,65.1
prism,0.6,183.7,0.7,121.0,24.7,0.0,goth boy clique,46.5,26.4,44.5,51.5,38.5
prozin,1.0,188.5,1.0,118.1,32.1,0.0,Sharks Esports,51.1,59.9,40.3,89.1,62.6
pryze,1.1,207.7,1.1,144.4,26.4,25.2,Tuzzy E-Sports,71.7,81.0,83.7,64.6,84.6
pszin,0.8,171.7,0.7,108.0,16.0,17.7,bolinha de golfe,33.4,26.2,24.6,5.2,13.6
purp0,0.8,182.0,0.8,120.8,32.2,9.0,M3 Champions,44.6,38.5,44.2,89.4,54.0
pvS,1.0,206.5,1.1,136.0,20.1,18.6,Maniacos da Mira,70.6,69.8,71.0,19.6,59.5
pwny,1.2,190.6,1.4,124.8,30.0,24.6,T1,53.3,97.0,51.0,82.1,77.9
pycr,0.8,186.1,0.8,119.1,25.9,0.0,5 of a Kind,49.2,38.1,41.8,60.4,45.1
pyetev,0.9,194.1,0.9,131.1,18.9,9.2,AJF e-Sports,57.4,48.9,62.5,13.4,42.8
pyth,1.0,193.3,1.1,130.2,28.9,12.4,BLEED,56.4,73.1,60.7,77.8,72.4
quackzyy,1.0,207.7,1.1,137.0,25.7,7.0,select few,71.6,74.9,72.8,59.0,76.1
quando,0.9,213.5,0.9,138.9,30.2,15.2,SLODI REPUS,77.2,50.9,75.2,83.5,79.0
qvexzzZ,0.5,158.6,0.6,103.2,32.2,0.0,BaddiesOnVal,21.9,12.5,19.2,89.4,30.4
rDeeW,1.0,189.5,1.2,122.6,21.6,19.2,ORDER,52.1,89.3,46.7,28.5,53.8
raafa,0.9,189.9,1.0,125.5,23.0,12.6,Liberty,52.6,57.3,52.2,37.3,48.0
rackz,1.0,212.5,1.1,135.8,29.8,0.0,Crownless,76.3,78.9,70.5,81.9,86.6
rajadaJJ,1.0,184.4,1.0,117.1,25.1,12.9,REiGN,47.1,58.5,39.2,55.4,48.3
ralleva,1.0,235.7,1.0,148.3,29.0,0.0,fake doi,91.7,63.3,88.3,78.4,90.8
randyySAVAGE,1.2,234.0,1.5,157.6,32.1,21.1,Girl Kissers,90.9,97.9,94.5,89.0,99.0
rath,0.4,134.3,0.4,98.3,14.7,33.0,1Rule,9.6,3.7,14.9,3.2,2.6
rawfiul,1.2,273.5,1.5,171.1,37.2,24.2,Enigma Gaming,98.9,98.1,98.5,97.4,100.0
raytek,1.0,192.9,1.1,125.2,25.3,10.7,Astro Esports,55.7,70.8,51.8,57.0,61.0
rdo,0.9,183.5,0.9,116.0,22.3,24.5,RD E-SPORTS,46.5,46.3,37.3,34.0,37.1
redo,0.8,153.5,0.8,100.1,21.4,4.4,Moonrise,18.8,31.6,16.5,27.5,14.9
reece,0.5,98.0,0.4,74.4,20.4,0.0,Rose,2.2,4.1,3.4,21.4,2.4
rellenar,1.0,198.0,1.1,132.9,20.3,16.0,Team Inv,61.6,75.8,65.3,20.4,56.2
renai,1.1,200.0,1.1,132.0,28.0,0.0,UnitedERA,64.1,77.4,64.0,73.0,76.2
renew,0.8,197.2,0.8,136.4,24.4,22.4,Salut e-Sports,60.4,35.9,71.6,49.8,54.6
renz,1.0,184.0,1.0,119.9,32.6,25.4,Big Baller Brand,46.7,56.7,42.7,90.1,61.3
reprive,0.7,186.2,0.7,123.5,28.3,6.5,mozzy,49.3,28.6,48.5,74.7,48.6
retrograde,0.6,130.0,0.4,94.0,15.0,0.0,BRICKEDUP,8.0,3.6,11.3,3.5,1.9
rev0h,0.7,177.2,0.7,117.0,34.2,7.1,Archons,39.7,28.7,38.8,94.0,48.6
reverse,0.5,127.3,0.5,94.7,19.2,18.9,Pasquallys Pizza Posse,6.9,6.6,11.6,15.2,4.0
rezol,0.6,115.3,0.5,81.3,32.7,0.0,TEAM BGS,4.5,9.9,5.3,90.4,19.7
rhyme,1.2,245.9,1.4,162.4,30.7,11.6,Gen.G,95.2,95.7,96.4,85.4,99.0
rhz,0.9,151.3,0.8,98.4,26.5,19.0,Keyd Stars,17.3,39.6,15.0,65.3,28.5
ribs,0.9,198.0,0.9,122.0,28.0,14.0,Elon Homies,61.6,44.5,46.2,73.0,57.3
ricky,1.2,217.8,1.2,150.2,30.1,16.4,Nation Gaming,81.3,84.2,89.7,83.3,94.4
rickziN,1.5,225.0,2.2,145.0,26.0,60.0,Maniacos da Mira,86.1,100.0,84.4,61.7,93.4
riley,0.7,176.8,0.7,111.8,12.2,0.0,Nana's Biscuits,39.0,20.9,30.5,1.0,14.2
rion,1.0,200.4,1.1,130.6,32.5,3.0,Crazy Raccoon,64.8,80.1,61.6,90.0,82.7
rise,0.8,133.4,0.7,91.1,24.9,17.1,CLG Red,9.2,25.6,9.5,52.8,15.8
rite2ace,1.1,200.1,1.1,134.6,25.2,13.2,Velocity Gaming,64.4,79.9,68.2,56.2,72.6
rkt,0.6,119.6,0.5,79.2,19.7,0.0,Amigos do Pitoco,5.1,7.6,4.7,17.1,3.0
rnsx,0.8,179.8,0.8,108.5,21.0,0.0,IRLV.GG,42.0,36.3,25.3,24.9,26.0
robwiz,0.8,173.0,0.7,112.0,22.0,,Shopify Rebellion GC,34.6,22.6,30.8,31.4,22.7
roca,1.0,229.4,1.0,144.3,28.8,13.6,BASILISK,88.6,67.0,83.2,77.5,89.2
roompa,0.8,189.2,0.9,121.9,34.9,13.1,Nightblood Gaming,51.8,53.3,46.0,95.0,64.9
root,1.0,239.7,1.0,155.7,34.1,0.0,Nation Gaming,93.3,68.8,93.3,93.9,96.1
roseau,0.9,165.5,0.9,110.4,20.5,18.1,Persija Esports,27.2,44.0,28.0,21.9,23.2
royal,0.9,180.0,0.9,121.7,31.3,15.3,BASILISK,42.1,51.9,45.7,87.2,57.7
rst,1.0,177.3,1.0,118.9,19.8,11.8,Renegados,39.8,61.1,41.4,17.7,35.7
runi,1.1,205.4,1.3,138.0,27.3,14.1,Soniqs,69.8,91.2,74.3,69.4,85.8
ryann,1.0,179.6,1.0,114.9,31.0,24.3,Gorilla Gang,41.8,62.8,35.1,86.6,57.6
ryotzz,1.0,198.8,1.0,130.7,13.4,14.6,TBK Esports,62.7,58.4,61.8,1.8,43.5
ryuko,0.6,176.7,0.6,119.7,36.6,3.7,604,38.9,17.1,42.5,96.9,46.7
ryuziN,0.8,152.2,0.8,101.5,23.9,11.3,BONDE DO TIRINGA,17.9,40.9,17.5,45.2,23.5
s0m,1.1,226.7,1.2,146.7,26.3,22.2,NRG Esports,87.0,85.9,86.6,63.5,91.1
s1u,0.7,160.2,0.7,108.3,24.2,6.7,Royal life,23.3,22.2,25.0,48.3,22.4
sScary,1.1,220.9,1.2,145.1,24.7,18.2,XERXIA Esports,83.4,88.5,84.7,51.9,86.8
sSef,1.0,192.9,1.1,128.9,20.0,15.2,YFP Gaming,55.8,79.8,58.5,19.5,52.9
saadhak,1.1,204.3,1.1,132.5,21.6,10.8,LOUD,68.6,72.4,64.7,28.6,60.8
sacul,0.8,185.1,0.8,123.3,20.9,0.0,Tokyo Revengers,48.0,31.0,48.3,23.8,33.0
saint,0.9,182.1,0.9,124.5,21.1,11.7,Desire Rising,44.9,51.2,50.6,25.9,39.8
sarahcat,0.7,169.0,0.7,108.3,42.7,0.0,Immortals,30.4,22.9,25.1,99.3,41.5
saske,0.8,150.0,0.7,102.4,21.9,18.7,IRLV.GG,16.4,24.5,18.4,30.5,13.8
say,0.3,128.0,0.4,86.0,38.0,0.0,Rumor 2.0,7.3,4.5,6.8,97.8,21.7
sayuri,1.1,238.0,1.1,164.6,21.1,18.9,Stars Horizon Venus,92.7,72.4,97.0,26.1,79.3
scarn,1.0,213.2,1.1,140.8,26.8,15.4,Eclectiq,77.0,73.0,78.3,67.0,82.3
scby,1.1,216.0,1.1,128.7,20.0,0.0,JAMPA e-Sports,79.4,71.5,58.1,18.9,58.3
scottzinnn,0.7,174.8,0.8,121.8,22.2,9.8,QLQR 1,36.4,33.5,45.7,32.8,32.2
scourge,1.0,216.7,1.1,144.0,33.9,11.6,Complexity,80.3,76.8,82.9,93.3,93.6
sekyrA,1.0,266.0,1.1,168.0,18.0,0.0,E ISSO MEMO,98.4,79.7,98.0,10.5,78.8
seokJ,0.9,143.4,0.8,101.8,23.6,6.2,Straight Warfare,13.1,33.4,17.6,42.7,18.9
serg,0.5,140.0,0.5,94.0,36.0,0.0,onliners,11.8,8.9,11.3,96.4,25.9
serial,1.0,230.3,1.0,147.0,24.7,0.0,North Stars,89.1,62.4,87.0,51.5,80.3
serj,0.6,117.8,0.5,79.9,21.9,7.9,Tokyo Revengers,4.8,8.2,4.8,30.5,5.1
serulean,0.4,124.7,0.4,87.1,15.7,0.0,Nana's Biscuits,6.3,5.3,7.6,4.8,1.6
seven,1.1,222.2,1.2,139.6,18.6,20.2,TSM,84.3,87.3,76.3,12.3,69.4
severiNe,1.0,184.9,1.0,119.4,18.9,16.2,ONIC G,47.7,55.6,42.2,13.2,35.2
sh1vy,0.9,160.3,0.8,112.1,20.8,14.9,God Particles,23.5,33.5,31.0,23.4,20.2
shady,0.7,171.1,0.6,112.9,22.1,9.6,Asian Ravioli,33.0,18.5,31.8,32.5,21.4
shamson,0.9,206.3,0.9,134.0,15.3,8.0,Pulsar Red,70.5,46.7,67.4,4.0,44.8
shanee,1.2,228.0,1.3,158.0,25.0,0.0,Team Arrow,87.9,94.0,94.8,54.1,93.2
sharky,1.1,237.4,1.2,153.6,18.1,9.4,Gorilla Gang,92.4,81.4,92.3,10.9,75.8
sharper,0.8,207.0,0.8,131.0,18.0,0.0,Griffos E-Sports,71.0,37.8,62.3,10.5,42.5
shawn,1.0,159.6,1.0,113.3,21.4,14.2,BASILISK,22.6,59.2,32.7,27.6,30.1
shen,1.0,209.6,1.0,144.2,25.8,31.7,ONi,73.4,62.2,83.1,60.3,76.4
sherb,1.0,211.2,1.1,139.7,29.0,0.0,Crownless,75.0,70.1,76.4,78.4,84.1
sheydos,1.2,215.3,1.5,139.6,30.5,18.4,M3 Champions,78.6,97.9,76.2,84.6,94.2
shion,1.0,199.1,1.0,127.7,20.6,29.2,Liberty,63.1,64.8,56.2,22.1,50.3
sho,0.6,155.6,0.6,95.8,36.0,0.0,Tokyo Revengers,20.0,12.5,12.4,96.4,29.8
shonk,1.1,203.0,1.3,133.8,34.0,19.5,Soniqs,67.2,91.1,67.1,93.4,90.1
shooterR,1.1,256.4,1.4,160.8,34.4,8.0,Team Exploit,97.0,95.5,95.8,94.1,99.6
shot,0.4,106.0,0.3,74.7,7.3,0.0,Discord Kitties uwu,3.1,1.1,3.5,0.2,0.6
shoyo,0.3,106.0,0.3,75.0,26.0,0.0,Corn Dogs,3.1,1.6,3.6,61.7,9.2
shroud,0.9,161.7,0.7,104.5,35.8,13.4,Sentinels,24.2,29.7,20.4,96.1,39.1
shyz,0.9,179.1,0.9,110.0,21.0,29.8,Before,41.5,47.0,27.0,24.9,29.5
sickLy,0.8,182.0,0.9,116.0,30.0,0.0,FUSION,44.6,45.8,37.5,82.6,51.7
silentzz,1.2,243.0,1.5,160.1,30.9,20.4,ODDIK,94.4,98.0,95.7,85.8,99.2
silenx,0.7,153.5,0.7,96.2,39.0,13.8,Chapter 4,18.7,20.7,13.0,98.3,32.8
sinbad,0.8,165.4,0.8,113.4,14.1,0.0,Crash Landin on You,27.1,43.3,32.7,2.7,18.7
skillZ,1.1,204.5,1.3,132.9,26.3,23.1,Global Esports,68.8,92.5,65.3,63.6,80.4
skrawl,1.0,185.6,1.0,124.8,25.3,23.1,Bonkers,48.5,60.9,50.9,56.6,54.0
skuba,1.1,220.2,1.4,147.1,29.6,16.1,Knights,83.0,96.5,87.1,81.1,95.8
skye,0.8,137.9,0.7,86.6,19.5,26.4,No Namers,10.5,22.8,7.1,16.2,6.6
sloth,0.9,210.0,1.0,142.0,26.0,0.0,Zero MarksMen Black,73.9,62.4,80.3,61.7,76.1
smiley,0.9,176.2,0.9,119.9,27.8,5.8,Aspyre,38.4,45.7,42.7,72.1,47.7
snirot,1.1,243.9,1.2,157.1,26.6,11.2,Built By Gamers Academy,94.8,89.9,94.3,65.5,95.5
snw,1.2,236.3,1.4,151.2,21.9,8.7,ODDIK,91.9,96.9,90.5,30.4,87.2
snxper,1.1,217.6,1.3,140.5,30.6,16.0,VIRTUOSO,80.9,92.4,77.9,84.9,94.1
sogo,1.1,246.0,1.2,157.6,23.7,0.0,ValorsGG,95.3,81.8,94.4,43.0,88.5
solution,0.6,151.5,0.5,109.8,20.5,6.4,FUSION,17.4,8.7,26.7,21.7,10.1
something,0.9,208.4,0.9,131.6,16.1,16.9,Sengoku Gaming,72.2,52.4,63.2,5.7,46.1
sonder,0.9,200.2,0.8,132.8,17.8,25.9,Shopify Rebellion GC,64.6,42.1,65.1,9.7,42.5
sonho,0.8,158.0,0.7,107.0,29.0,0.0,The Last Dance,21.5,23.7,23.2,78.4,31.9
soojai,0.8,184.8,0.9,123.3,33.5,0.0,StarBound,47.6,48.5,48.4,92.6,61.6
soulM8,1.1,201.1,1.3,136.7,30.3,6.9,Team Exploit,65.8,90.3,72.4,83.8,88.0
soulcas,0.9,191.3,1.0,128.1,28.4,13.0,Team Liquid,54.0,58.3,56.9,75.5,64.7
spasz,1.1,198.0,1.4,130.9,34.8,21.3,Bomb Crypto,61.8,96.7,62.1,94.9,88.9
squirmor,0.6,151.8,0.6,98.9,20.6,6.7,Moonrise Black,17.5,16.0,15.3,22.4,9.5
starly,1.1,209.5,1.1,140.6,22.6,8.5,TradeLikePros,73.4,76.0,78.0,35.2,70.3
starxo,0.9,179.2,0.9,114.9,24.2,4.7,Acend,41.5,53.5,35.2,48.1,41.7
stax,1.1,192.3,1.2,125.1,35.6,23.9,DRX,55.1,88.6,51.5,96.0,81.0
stee,0.9,191.8,0.8,124.8,28.7,8.9,Rated Gaming,54.5,39.4,50.9,77.1,55.9
steel,1.0,207.8,1.1,139.6,21.3,13.7,T1,71.8,76.1,76.2,26.6,66.6
stellar,1.0,193.1,1.1,127.8,21.3,16.3,100 Thieves,56.1,78.1,56.4,26.7,54.3
stew,1.2,248.3,1.3,164.8,29.4,15.2,Lone Way E-SPORTS,95.7,94.1,97.0,80.3,98.4
stifler,0.9,232.0,0.9,143.0,49.0,0.0,Team Suits Gaming,90.0,44.5,81.7,99.8,89.1
stig,1.0,220.1,1.1,145.4,28.8,18.9,afterMath Esports,83.0,72.5,85.0,77.1,89.6
stormzin,0.8,177.2,0.8,115.9,25.2,0.0,Raiju,39.8,43.0,37.2,55.6,40.8
str0nda,1.3,292.0,1.5,190.3,32.8,18.1,Arca do Plato,99.6,97.6,99.7,90.9,99.8
strafe,0.6,126.9,0.5,86.7,33.3,0.0,DawN,6.8,9.7,7.3,92.1,21.5
streets,1.0,205.6,1.2,143.0,35.4,19.0,mozzy,69.8,83.2,81.7,95.8,93.1
strixx,1.0,208.0,1.2,136.5,23.0,12.5,Team 69,72.0,85.0,71.9,38.2,72.0
style,0.9,159.6,0.9,111.6,32.3,0.0,goth boy clique,22.5,55.1,29.9,89.6,47.3
sudal,0.5,128.2,0.4,91.0,14.2,18.8,Never Surrender,7.4,5.8,9.3,2.7,1.8
sufu,1.0,211.7,1.1,137.8,26.8,10.7,New Moon,75.5,71.1,73.8,66.9,79.2
supA,1.0,200.9,1.1,131.3,33.8,18.0,Big Baller Brand,65.3,70.7,62.7,93.1,81.3
supamen,1.1,193.1,1.3,128.3,33.7,22.3,FaZe Clan,56.2,90.6,57.3,92.8,83.0
supermonkey,0.8,197.8,0.8,131.5,22.9,12.5,Mach5,61.1,37.1,63.1,36.8,47.5
sutecas,1.2,210.3,1.3,138.0,29.5,6.7,ODDIK,74.1,91.5,74.1,80.5,90.4
suvas,0.6,176.0,0.6,120.0,15.3,20.0,UNB Green Owls,38.0,12.8,42.9,4.0,16.2
svL,1.1,209.5,1.2,139.6,20.9,33.3,Lenny Time,73.4,85.6,76.3,24.0,69.1
sw,1.1,237.3,1.2,155.8,27.5,10.8,doidera,92.3,83.4,93.4,70.7,94.9
swag,1.1,235.4,1.1,157.6,28.4,32.7,Team Vikings,91.5,79.5,94.4,75.7,95.0
sword9,1.1,183.4,1.3,120.1,19.3,8.0,KONE eSports Club,46.4,93.6,43.1,15.5,47.6
syfi,1.1,242.3,1.2,153.4,23.7,11.0,Cosmic Divide,94.3,82.1,92.2,43.3,87.8
sym,1.2,271.3,1.5,175.2,37.8,14.2,Nearest Airport,98.7,98.2,99.0,97.7,100.0
szk,1.1,216.3,1.2,142.8,23.2,25.9,SG e-Sports,79.7,81.3,81.4,40.1,77.4
t3xture,1.1,251.0,1.3,157.4,26.9,18.1,DAMWON Gaming,96.0,91.1,94.4,67.2,96.0
taeheeShelby,1.0,179.8,0.9,118.7,29.2,17.2,Kaiser Thane,42.0,53.9,41.3,79.3,53.8
taiga,0.8,164.9,0.7,105.9,19.1,12.0,Team Opulence Gold,26.9,22.3,21.9,14.8,12.8
takej,0.9,183.2,0.9,122.6,30.4,13.4,REJECT,46.2,54.2,46.9,84.4,59.8
tayhuhu,1.0,172.9,1.2,115.1,19.1,21.1,Before,34.4,86.9,35.9,14.9,39.6
tech,1.1,252.3,1.2,162.5,27.0,14.0,Big Baller Brand,96.5,89.8,96.5,67.8,96.5
tediousdeer2844,0.7,146.8,0.6,100.8,27.5,20.8,Tempest Gaming,14.9,17.0,16.8,70.7,22.7
tesseract,0.8,194.8,0.7,134.9,25.1,14.6,Action PH,58.2,29.8,68.7,55.2,52.3
tex,1.0,207.5,1.1,134.6,32.7,13.5,NRG Esports,71.5,75.1,68.4,90.6,85.9
thai,1.0,224.6,1.1,147.5,24.9,20.3,Desire Rising,85.9,77.5,87.4,53.1,85.4
thief,1.1,232.4,1.3,150.5,28.7,18.7,SoaR,90.2,93.4,89.9,76.8,96.4
thomas,0.8,192.0,0.8,126.0,32.0,0.0,nerd emoji,54.8,32.8,52.9,88.7,58.8
thwifo,1.1,201.9,1.4,136.2,25.2,13.3,T1,66.3,95.2,71.3,55.5,79.4
ting2k5,0.8,187.1,0.8,126.1,23.1,21.1,CERBERUS Esports,50.0,38.2,53.1,39.4,42.3
tixx,1.1,223.2,1.1,141.5,29.4,2.8,Bonkers,84.9,80.0,79.6,80.1,91.5
tockers,1.2,247.5,1.4,166.6,28.9,32.4,OIP,95.6,95.3,97.7,77.8,98.4
toezin,0.7,171.0,0.8,111.0,18.0,0.0,Team Brave Soldiers,32.6,37.8,29.0,10.5,19.5
tokyo,1.1,215.2,1.2,136.5,24.3,27.1,Moonrise,78.6,87.1,71.9,49.0,78.8
tone,0.8,141.1,0.7,91.8,24.2,14.6,Eclectiq,12.3,27.2,10.0,48.8,16.4
torq,0.8,173.0,0.7,112.0,22.7,0.0,JAMPA e-Sports,34.6,29.0,30.8,35.7,26.5
toxik,0.4,146.3,0.4,96.0,19.3,0.0,Moonrise Black,14.7,5.6,12.7,15.7,5.2
toy,0.8,174.0,0.8,114.0,25.0,0.0,7Krascent,35.7,34.1,33.9,54.1,34.9
tr1ck,0.7,185.0,0.7,119.0,22.0,0.0,Fear Legends,47.8,20.7,41.5,31.4,29.9
traNz,0.9,173.0,0.8,120.0,25.0,24.0,Fear Legends,34.6,37.3,42.9,54.1,38.6
trent,1.1,211.5,1.2,141.6,31.5,17.5,The Guard,75.2,89.1,79.6,87.5,93.2
trexx,1.1,224.9,1.2,148.7,21.7,19.3,Guild Esports,85.9,83.9,88.5,29.2,79.2
trick,1.0,197.7,0.9,107.0,15.0,27.7,doidera,60.9,52.2,23.2,3.5,29.3
trix,0.4,130.0,0.4,98.0,22.0,0.0,Moonrise Black,8.0,4.5,14.5,31.4,7.1
trunkZ,0.7,147.8,0.7,103.8,25.9,18.6,Archons,15.3,25.7,19.7,60.8,23.5
truo,1.0,186.8,1.3,123.8,32.7,15.1,Complexity,49.6,91.7,49.1,90.6,77.0
try minoxidil,0.8,162.0,0.7,95.0,29.0,15.3,Furnace e-sports,24.5,24.2,11.8,78.4,29.0
tryst,0.7,150.3,0.8,96.6,24.2,0.0,Team 69,16.8,41.1,13.2,48.0,22.5
tsu,1.1,236.1,1.1,150.8,21.4,19.4,puGG,91.9,80.2,90.2,27.1,79.9
ttvCavemanPWR,0.7,166.5,0.7,110.0,19.6,0.0,Run it Down,28.3,26.6,27.0,16.7,16.5
tupperware,0.9,229.0,0.9,152.7,22.0,7.7,Immortals,88.3,51.4,91.6,31.4,70.3
tuyz,1.0,217.1,1.1,134.9,25.3,5.2,TBK Esports,80.6,70.2,68.8,56.5,75.4
txddy,1.1,209.2,1.4,133.4,26.1,32.9,MIBR,73.1,97.3,66.5,63.0,84.1
tyfoon,1.0,200.2,1.1,135.5,18.8,13.5,Gorilla Gang,64.5,76.1,70.1,13.1,56.8
tylerboy,0.9,235.0,1.0,148.0,17.0,0.0,Strike X,91.3,58.1,87.9,7.5,64.6
tylo,0.7,152.3,0.7,106.1,26.4,16.2,Moonrise,17.9,26.2,22.2,64.3,26.7
tyti,1.0,220.6,1.0,147.0,21.8,14.8,Solstice Esports,83.3,65.6,87.0,30.2,71.6
